DATE,TIME_hh,TIME_mm,Man_kW,Temp_C,Sun_h,Wind_m_par_S,Rain_mm
2018/9/27,19,00,3336,16.5,0,2.9,0
2018/9/27,20,00,3171,16.1,0,2.5,0
2018/9/27,21,00,3003,16.1,0,3.7,0
2018/9/27,22,00,2883,15.8,0,2.5,0
2018/9/27,23,00,2711,15.5,0,2.1,0
2018/9/28,0,00,2508,15.3,0,2.2,0
2018/9/28,1,00,2375,14.9,0,0.6,0
2018/9/28,2,00,2343,14.7,0,0.6,0
2018/9/28,3,00,2362,14.6,0,0.7,0
2018/9/28,4,00,2402,14.4,0,0.8,0
2018/9/28,5,00,2462,14.6,0,1.3,0
2018/9/28,6,00,2560,14.4,0.2,0.4,0
2018/9/28,7,00,2730,15.9,1,1.8,0
2018/9/28,8,00,2974,17.3,1,1.6,0
2018/9/28,9,00,3228,19.7,1,2.1,0
2018/9/28,10,00,3341,22.1,1,2.5,0
2018/9/28,11,00,3377,23.7,1,3.1,0
2018/9/28,12,00,3269,24.6,1,2.7,0
2018/9/28,13,00,3397,25.1,1,2.3,0
2018/9/28,14,00,3436,25.6,1,1.3,0
2018/9/28,15,00,3429,25.3,1,1.1,0
2018/9/28,16,00,3452,23.9,1,2.2,0
2018/9/28,17,00,3447,21.4,1,1.4,0
2018/9/28,18,00,3442,21.4,0.2,3.6,0
2018/9/28,19,00,3290,21.7,0,5.5,0
2018/9/28,20,00,3128,20.8,0,3.3,0
2018/9/28,21,00,2964,20.1,0,2.3,0
2018/9/28,22,00,2863,19.1,0,2.1,0
2018/9/28,23,00,2709,18.5,0,2.5,0
2018/9/29,0,00,2511,19.3,0,2.4,0
2018/9/29,1,00,2377,18.3,0,2.7,0
2018/9/29,2,00,2324,18.9,0,2.2,0
2018/9/29,3,00,2330,19,0,2.1,0
2018/9/29,4,00,2340,18.1,0,0.7,0
2018/9/29,5,00,2352,17.8,0,0.5,0
2018/9/29,6,00,2406,18.8,0,2.6,0
2018/9/29,7,00,2580,19.1,0,3,0
2018/9/29,8,00,2816,19.4,0,1.8,0
2018/9/29,9,00,2967,20.1,0,2.2,0
2018/9/29,10,00,3007,20.9,0,2.7,0
2018/9/29,11,00,3088,20.3,0,2.1,0.5
2018/9/29,12,00,3017,19.9,0,2.2,0
2018/9/29,13,00,3048,19.9,0,1.8,1.5
2018/9/29,14,00,3051,19.6,0,3,2
2018/9/29,15,00,3032,19.3,0,2,1.5
2018/9/29,16,00,3092,18.9,0,2.4,2.5
2018/9/29,17,00,3177,18.5,0,2.5,0
2018/9/29,18,00,3170,18.3,0,2.1,0.5
2018/9/29,19,00,3077,18.2,0,1.9,0.5
2018/9/29,20,00,2965,17.8,0,2,0
2018/9/29,21,00,2811,17.8,0,2.7,0
2018/9/29,22,00,2672,17.7,0,2.4,0
2018/9/29,23,00,2525,17.5,0,1.7,0
2018/9/30,0,00,2358,17.3,0,1.9,0.5
2018/9/30,1,00,2245,17,0,0.8,0
2018/9/30,2,00,2217,17.1,0,2.1,0.5
2018/9/30,3,00,2245,17.2,0,1.3,1.5
2018/9/30,4,00,2254,17.2,0,1.6,7.5
2018/9/30,5,00,2251,17.4,0,2.4,2.5
2018/9/30,6,00,2284,17.5,0,1.9,2
2018/9/30,7,00,2424,17.6,0,4.1,3
2018/9/30,8,00,2588,18.1,0,3.1,1
2018/9/30,9,00,2738,18.2,0,3.7,0
2018/9/30,10,00,2822,18.9,0,2.9,0
2018/9/30,11,00,2825,19.3,0,2.5,0
2018/9/30,12,00,2813,20.5,0,1.1,0
2018/9/30,13,00,2861,22.3,0.1,1.1,0
2018/9/30,14,00,2844,21.6,0.1,2.1,0
2018/9/30,15,00,2864,20.8,0,2.6,0
2018/9/30,16,00,2933,20.6,0,1.6,6.5
2018/9/30,17,00,3093,20.2,0,1.1,0.5
2018/9/30,18,00,3101,20.3,0,1.6,0.5
2018/9/30,19,00,3016,20.8,0,2,1
2018/9/30,20,00,2935,23.9,0,4.3,0
2018/9/30,21,00,2829,24.5,0,9.6,0
2018/9/30,22,00,2714,26.6,0,8.9,0
2018/9/30,23,00,2604,25.9,0,10,1
2018/10/1,0,00,2460,25,0,11.5,6.5
2018/10/1,1,00,2348,23.9,0,14.6,18
2018/10/1,2,00,2289,24.6,0,15.3,0
2018/10/1,3,00,2291,25.3,0,9.7,0
2018/10/1,4,00,2305,25.3,0,7.1,0
2018/10/1,5,00,2377,24.7,0,5.6,0
2018/10/1,6,00,2552,25.3,0,5.7,0
2018/10/1,7,00,2885,25.8,0.6,5.6,0
2018/10/1,8,00,3298,27.1,1,6.1,0
2018/10/1,9,00,3728,28.1,1,4.2,0
2018/10/1,10,00,3933,29.2,1,6.1,0
2018/10/1,11,00,4021,29.9,1,3.3,0
2018/10/1,12,00,3934,31.4,1,5,0
2018/10/1,13,00,4102,31.3,1,7.1,0
2018/10/1,14,00,4123,31.2,1,4.6,0
2018/10/1,15,00,4036,29.8,1,5.1,0
2018/10/1,16,00,3939,28.2,1,5.7,0
2018/10/1,17,00,3837,26.2,1,4.5,0
2018/10/1,18,00,3766,25.1,0.1,5.6,0
2018/10/1,19,00,3552,24.1,0,4.1,0
2018/10/1,20,00,3341,23.7,0,4.6,0
2018/10/1,21,00,3162,22,0,2.6,0
2018/10/1,22,00,3014,21.9,0,3.3,0
2018/10/1,23,00,2823,20.7,0,2.5,0
2018/10/2,0,00,2598,21.4,0,2.8,0
2018/10/2,1,00,2442,20.4,0,3,0
2018/10/2,2,00,2395,19,0,3.2,0
2018/10/2,3,00,2400,18,0,2.2,0
2018/10/2,4,00,2443,19.6,0,3.5,0
2018/10/2,5,00,2499,18.7,0,2.7,0
2018/10/2,6,00,2583,17.9,0.1,1.6,0
2018/10/2,7,00,2800,19.2,0.9,3.2,0
2018/10/2,8,00,3133,21.8,1,3.3,0
2018/10/2,9,00,3439,23.5,1,1.9,0
2018/10/2,10,00,3549,24.5,1,2.8,0
2018/10/2,11,00,3620,25.1,1,1.8,0
2018/10/2,12,00,3507,25.8,0.8,2.3,0
2018/10/2,13,00,3677,26.4,1,4.1,0
2018/10/2,14,00,3715,25.8,1,2.5,0
2018/10/2,15,00,3697,25.8,1,3.9,0
2018/10/2,16,00,3675,24.5,1,4.6,0
2018/10/2,17,00,3669,24.3,0.9,4.5,0
2018/10/2,18,00,3632,24.3,0,4.8,0
2018/10/2,19,00,3459,23.3,0,4.5,0
2018/10/2,20,00,3276,22.4,0,3.8,0
2018/10/2,21,00,3099,21,0,1.5,0
2018/10/2,22,00,2958,19.3,0,1.4,0
2018/10/2,23,00,2766,18.6,0,0.7,0
2018/10/3,0,00,2553,18.3,0,0.8,0
2018/10/3,1,00,2409,19.3,0,3.2,0
2018/10/3,2,00,2376,18.8,0,2.1,0
2018/10/3,3,00,2386,19,0,2.6,0
2018/10/3,4,00,2419,19,0,3,0
2018/10/3,5,00,2482,18.7,0,2.2,0
2018/10/3,6,00,2625,19.5,0,2.2,0
2018/10/3,7,00,2884,19.9,0,2.6,0
2018/10/3,8,00,3199,20.3,0,3.2,0
2018/10/3,9,00,3446,20.8,0.1,3.5,0
2018/10/3,10,00,3569,22.2,0.3,1.8,0
2018/10/3,11,00,3585,22.9,0.3,1.4,0
2018/10/3,12,00,3407,22.7,0,1.5,0
2018/10/3,13,00,3562,22.9,0,2.3,0
2018/10/3,14,00,3541,23,0,2.2,0
2018/10/3,15,00,3514,23,0,2.5,0
2018/10/3,16,00,3543,22.4,0,1.8,0
2018/10/3,17,00,3613,21.9,0,1.8,0
2018/10/3,18,00,3574,21.4,0,2.8,0
2018/10/3,19,00,3414,21.5,0,3.2,0
2018/10/3,20,00,3241,21.3,0,2.9,0
2018/10/3,21,00,3072,20.9,0,3.5,0
2018/10/3,22,00,2946,20.6,0,2.2,0
2018/10/3,23,00,2767,20.4,0,2.8,0
2018/10/4,0,00,2571,20.4,0,1.7,0
2018/10/4,1,00,2425,20.1,0,2.8,0
2018/10/4,2,00,2382,20.1,0,2.9,0
2018/10/4,3,00,2407,19.8,0,2.7,0
2018/10/4,4,00,2433,19.5,0,2.1,0
2018/10/4,5,00,2493,19.2,0,4.1,0
2018/10/4,6,00,2627,19.5,0,3.5,0
2018/10/4,7,00,2894,19.7,0,2.8,0
2018/10/4,8,00,3201,20.1,0,3,0
2018/10/4,9,00,3464,20.5,0,3.3,0
2018/10/4,10,00,3534,21,0,4,0
2018/10/4,11,00,3547,21,0,3.3,0
2018/10/4,12,00,3341,19.8,0,1.7,0
2018/10/4,13,00,3467,19.9,0,1.5,0
2018/10/4,14,00,3490,19.8,0,1.4,0
2018/10/4,15,00,3472,21,0,2.1,0
2018/10/4,16,00,3523,20.9,0,3,0
2018/10/4,17,00,3598,20.7,0,2.6,0
2018/10/4,18,00,3544,20.7,0,1.5,0
2018/10/4,19,00,3384,20.6,0,3,0
2018/10/4,20,00,3215,19.4,0,1.8,0
2018/10/4,21,00,3054,19.9,0,1.5,0
2018/10/4,22,00,2935,20.2,0,2.2,0
2018/10/4,23,00,2759,19.8,0,1.8,0
2018/10/5,0,00,2550,19.6,0,1.9,0
2018/10/5,1,00,2419,19.8,0,2.1,0
2018/10/5,2,00,2387,19.7,0,1.8,0
2018/10/5,3,00,2418,19.6,0,1.5,0
2018/10/5,4,00,2454,19.6,0,2.3,0
2018/10/5,5,00,2507,18.7,0,2.8,0
2018/10/5,6,00,2671,18,0,3.2,0.5
2018/10/5,7,00,2947,18,0,2,0
2018/10/5,8,00,3241,18,0,3,1
2018/10/5,9,00,3443,18.1,0,1.6,0.5
2018/10/5,10,00,3517,18.3,0,2.1,0.5
2018/10/5,11,00,3494,18.7,0,2.5,0
2018/10/5,12,00,3349,19.5,0,2.8,0
2018/10/5,13,00,3484,19.3,0,2.5,0
2018/10/5,14,00,3510,18.7,0,3.1,0.5
2018/10/5,15,00,3509,18.5,0,2.3,0
2018/10/5,16,00,3553,18.6,0,2.4,0.5
2018/10/5,17,00,3577,18.6,0,2.7,3.5
2018/10/5,18,00,3502,18.5,0,2.3,0.5
2018/10/5,19,00,3354,18.5,0,2.6,0
2018/10/5,20,00,3192,18.5,0,1.8,0.5
2018/10/5,21,00,3044,18.5,0,2.6,0.5
2018/10/5,22,00,2934,18.6,0,3.2,1
2018/10/5,23,00,2761,18.7,0,2.4,0
2018/10/6,0,00,2578,18.6,0,1.9,0
2018/10/6,1,00,2454,18.6,0,1.7,0
2018/10/6,2,00,2404,18.6,0,2,0
2018/10/6,3,00,2423,18.6,0,1.6,0
2018/10/6,4,00,2434,18.6,0,1.4,0
2018/10/6,5,00,2436,18.5,0,1.2,0
2018/10/6,6,00,2465,18.6,0,1,0
2018/10/6,7,00,2649,19.3,0.1,0.8,0
2018/10/6,8,00,2880,19.9,0.1,1.5,0
2018/10/6,9,00,3057,21.4,0.1,1,0
2018/10/6,10,00,3184,24.2,0.6,1.3,0
2018/10/6,11,00,3255,25.8,1,3.2,0
2018/10/6,12,00,3312,27.3,1,2.7,0
2018/10/6,13,00,3427,28.9,0.9,5.5,0
2018/10/6,14,00,3438,29,0.9,6.2,0
2018/10/6,15,00,3422,28.5,0.6,5,0
2018/10/6,16,00,3379,27.4,1,6.8,0
2018/10/6,17,00,3447,26.4,1,6.9,0
2018/10/6,18,00,3468,25.7,0,6.3,0
2018/10/6,19,00,3385,25.4,0,5.2,0
2018/10/6,20,00,3260,25.7,0,5,0
2018/10/6,21,00,3086,25.4,0,5.6,0
2018/10/6,22,00,2932,25.3,0,5.7,0
2018/10/6,23,00,2774,25.6,0,6.4,0
2018/10/7,0,00,2580,25.5,0,6.4,0
2018/10/7,1,00,2438,25.8,0,7.2,0
2018/10/7,2,00,2366,25.8,0,7.1,0
2018/10/7,3,00,2367,25.8,0,4.6,0
2018/10/7,4,00,2374,25.6,0,9.1,0
2018/10/7,5,00,2372,25.5,0,5.3,0
2018/10/7,6,00,2381,25.4,0,5.9,0
2018/10/7,7,00,2578,26,1,5.9,0
2018/10/7,8,00,2875,27.5,1,4.7,0
2018/10/7,9,00,3190,28.7,1,4,0
2018/10/7,10,00,3377,29.9,1,3.1,0
2018/10/7,11,00,3460,31,1,2.4,0
2018/10/7,12,00,3531,31.6,0.8,3.6,0
2018/10/7,13,00,3544,32.1,1,3.8,0
2018/10/7,14,00,3521,31.4,1,5.1,0
2018/10/7,15,00,3478,31,1,3.1,0
2018/10/7,16,00,3395,29.5,1,2.5,0
2018/10/7,17,00,3442,27.9,0.9,4.5,0
2018/10/7,18,00,3442,26.9,0,3.7,0
2018/10/7,19,00,3331,26.2,0,2.1,0
2018/10/7,20,00,3181,26.7,0,3.9,0
2018/10/7,21,00,3022,25.4,0,3.4,0
2018/10/7,22,00,2852,25.2,0,2.9,0
2018/10/7,23,00,2684,24.4,0,2.8,0
2018/10/8,0,00,2475,24.1,0,3.3,0
2018/10/8,1,00,2327,23.4,0,2,0
2018/10/8,2,00,2268,23.3,0,2.6,0
2018/10/8,3,00,2274,23.1,0,2.7,0
2018/10/8,4,00,2304,23,0,1.5,0
2018/10/8,5,00,2333,22.6,0,2.1,0
2018/10/8,6,00,2387,22.5,0,3.2,0
2018/10/8,7,00,2583,22.5,0,2.4,0
2018/10/8,8,00,2842,22.6,0,3.1,0
2018/10/8,9,00,3008,22.5,0,3.4,0
2018/10/8,10,00,3054,22.4,0,4.4,0
2018/10/8,11,00,3001,22,0,4.2,0
2018/10/8,12,00,3005,22.4,0,3.1,0
2018/10/8,13,00,3038,22.9,0,3.6,0
2018/10/8,14,00,3045,22.6,0,2.5,0
2018/10/8,15,00,3070,22.4,0,2.2,0
2018/10/8,16,00,3104,22.5,0,2.8,0
2018/10/8,17,00,3256,21.9,0,2.9,0
2018/10/8,18,00,3293,21.2,0,1.8,0
2018/10/8,19,00,3196,21,0,3.5,0
2018/10/8,20,00,3079,21,0,1.8,0
2018/10/8,21,00,2916,19.4,0,2.4,0
2018/10/8,22,00,2761,20.1,0,1.8,0
2018/10/8,23,00,2602,20.1,0,1.7,0
2018/10/9,0,00,2432,19.1,0,1.5,0
2018/10/9,1,00,2321,18.8,0,1.3,0
2018/10/9,2,00,2294,19.5,0,1.1,0
2018/10/9,3,00,2316,19.8,0,1.1,0
2018/10/9,4,00,2365,19.1,0,2,0
2018/10/9,5,00,2417,18.4,0,1.7,0
2018/10/9,6,00,2558,18.4,0,1.8,0
2018/10/9,7,00,2868,19.5,0.7,2.1,0
2018/10/9,8,00,3246,20.8,0.7,1.5,0
2018/10/9,9,00,3551,22.2,0.2,2.1,0
2018/10/9,10,00,3625,24.8,0.8,2.4,0
2018/10/9,11,00,3625,25.3,0.5,2.7,0
2018/10/9,12,00,3501,24.6,0.6,1.6,0
2018/10/9,13,00,3695,24.9,0.3,2.4,0
2018/10/9,14,00,3741,25.8,0.6,2,0
2018/10/9,15,00,3694,24.8,0.3,2.5,0
2018/10/9,16,00,3663,24.6,0.3,2.6,0
2018/10/9,17,00,3700,23.3,0.7,2.6,0
2018/10/9,18,00,3641,22.9,0,3.9,0
2018/10/9,19,00,3465,22.5,0,2.3,0
2018/10/9,20,00,3275,21.8,0,2.7,0
2018/10/9,21,00,3110,21.8,0,3.5,0
2018/10/9,22,00,2970,21.3,0,1.8,0
2018/10/9,23,00,2778,20.1,0,1.4,0
2018/10/10,0,00,2574,19.6,0,1.6,0
2018/10/10,1,00,2437,20.3,0,2.3,0
2018/10/10,2,00,2392,19.3,0,1.4,0
2018/10/10,3,00,2408,19.5,0,1.6,0
2018/10/10,4,00,2437,19.4,0,1.2,0
2018/10/10,5,00,2492,19.5,0,0.8,0
2018/10/10,6,00,2604,19.7,0,1,0
2018/10/10,7,00,2897,20.3,0,2.3,0
2018/10/10,8,00,3271,21.1,0.3,2,0
2018/10/10,9,00,3590,22.6,0.3,2.2,0
2018/10/10,10,00,3676,23.9,0.5,2.5,0
2018/10/10,11,00,3705,24.8,0.5,1.6,0
2018/10/10,12,00,3615,24.8,0.5,2,0
2018/10/10,13,00,3808,25.4,1,4.2,0
2018/10/10,14,00,3786,25.3,1,3.4,0
2018/10/10,15,00,3742,24.4,0.7,2.9,0
2018/10/10,16,00,3710,25,0.8,4.4,0
2018/10/10,17,00,3735,23.8,0.3,3.5,0
2018/10/10,18,00,3653,24,0,3.6,0
2018/10/10,19,00,3487,23.6,0,4.5,0
2018/10/10,20,00,3315,23.1,0,4,0
2018/10/10,21,00,3151,22.6,0,2.4,0
2018/10/10,22,00,3031,22.7,0,2.1,0
2018/10/10,23,00,2835,21.4,0,2.6,0
2018/10/11,0,00,2629,21.2,0,3,0.5
2018/10/11,1,00,2490,20.8,0,2.1,1
2018/10/11,2,00,2438,20.7,0,1.4,0
2018/10/11,3,00,2458,20.3,0,1.8,0
2018/10/11,4,00,2490,20.2,0,1.8,0
2018/10/11,5,00,2546,19.9,0,1.4,0
2018/10/11,6,00,2712,19.8,0,2,0
2018/10/11,7,00,3025,20.3,0,3.1,0
2018/10/11,8,00,3378,20.3,0,2.2,0
2018/10/11,9,00,3628,20.6,0,1.6,0
2018/10/11,10,00,3717,21,0,1.6,0
2018/10/11,11,00,3727,21.8,0,2,0
2018/10/11,12,00,3543,22,0,2.4,0
2018/10/11,13,00,3683,22.4,0,1.1,0
2018/10/11,14,00,3713,22.6,0,1.7,0
2018/10/11,15,00,3674,23.2,0,2.1,0
2018/10/11,16,00,3708,23.2,0,1.6,0
2018/10/11,17,00,3755,23.1,0,1.7,0
2018/10/11,18,00,3683,23.1,0,2.4,0
2018/10/11,19,00,3513,23.1,0,1.6,0
2018/10/11,20,00,3334,23.1,0,1.8,0
2018/10/11,21,00,3159,22.7,0,2,0
2018/10/11,22,00,3036,22.8,0,2.5,0
2018/10/11,23,00,2844,22.3,0,2.8,0
2018/10/12,0,00,2630,21.2,0,3,0
2018/10/12,1,00,2489,20.3,0,4.8,0
2018/10/12,2,00,2444,19.9,0,2.3,0
2018/10/12,3,00,2462,19.8,0,1.9,0
2018/10/12,4,00,2490,19.3,0,3.9,0
2018/10/12,5,00,2549,19.2,0,2.6,0
2018/10/12,6,00,2714,19.3,0,1.6,0
2018/10/12,7,00,2991,19.4,0,2.3,0
2018/10/12,8,00,3313,20.1,0,2,0
2018/10/12,9,00,3555,19.4,0,5,0
2018/10/12,10,00,3634,20.3,0,2.9,0
2018/10/12,11,00,3601,20.7,0.1,2.3,0
2018/10/12,12,00,3373,21.9,0,3.7,0
2018/10/12,13,00,3527,21.9,0.2,2.6,0
2018/10/12,14,00,3524,20.9,0,3.5,0
2018/10/12,15,00,3491,21,0,1.9,0
2018/10/12,16,00,3520,20.1,0,3.2,0
2018/10/12,17,00,3555,20.8,0,3.5,0
2018/10/12,18,00,3464,20,0,2.5,0
2018/10/12,19,00,3304,19.8,0,3.3,0
2018/10/12,20,00,3139,19.5,0,3.3,0
2018/10/12,21,00,2975,19.5,0,3.8,0
2018/10/12,22,00,2870,19.1,0,2.9,0
2018/10/12,23,00,2711,18.8,0,2.1,0
2018/10/13,0,00,2513,18.4,0,2.1,0
2018/10/13,1,00,2380,18.1,0,2.1,0
2018/10/13,2,00,2334,18,0,1.8,0
2018/10/13,3,00,2352,17.7,0,2.1,0
2018/10/13,4,00,2369,17.6,0,2.4,0
2018/10/13,5,00,2396,17.3,0,2,0
2018/10/13,6,00,2434,17.1,0,2.1,0
2018/10/13,7,00,2606,16.8,0,2.5,0
2018/10/13,8,00,2858,17.3,0,2,0
2018/10/13,9,00,3022,17.5,0,2.7,0
2018/10/13,10,00,3070,17.7,0,2.3,0
2018/10/13,11,00,3040,17.5,0,2.9,0
2018/10/13,12,00,2986,17.6,0,2,0
2018/10/13,13,00,2969,17.4,0,3.2,0
2018/10/13,14,00,2927,17.3,0,2.1,0
2018/10/13,15,00,2883,18.2,0,3.5,0
2018/10/13,16,00,2940,17.9,0,3.5,0
2018/10/13,17,00,3108,17.8,0,4.2,0
2018/10/13,18,00,3121,17.7,0,3.5,0
2018/10/13,19,00,3031,17.4,0,3.3,0
2018/10/13,20,00,2930,17.2,0,3.3,0
2018/10/13,21,00,2781,17.3,0,3.2,0
2018/10/13,22,00,2631,16.7,0,3.3,0
2018/10/13,23,00,2488,16.4,0,2,0
2018/10/14,0,00,2328,15.6,0,1.9,0
2018/10/14,1,00,2226,15.3,0,1.6,0
2018/10/14,2,00,2199,14.7,0,2.7,0.5
2018/10/14,3,00,2230,13.9,0,2.3,1.5
2018/10/14,4,00,2248,14.1,0,2.9,2
2018/10/14,5,00,2251,13.6,0,2.9,3
2018/10/14,6,00,2290,13.5,0,2.5,0.5
2018/10/14,7,00,2414,13.4,0,3.4,0
2018/10/14,8,00,2583,14.6,0,4.4,0
2018/10/14,9,00,2705,15,0.2,3.3,0
2018/10/14,10,00,2743,16.5,0,3,0
2018/10/14,11,00,2700,17.2,0,3.5,0
2018/10/14,12,00,2682,18.6,0.1,2.1,0
2018/10/14,13,00,2705,18.8,0.2,3.3,0
2018/10/14,14,00,2688,19.3,0,2.2,0
2018/10/14,15,00,2690,18.8,0,2.2,0
2018/10/14,16,00,2743,18.3,0.5,2.1,0
2018/10/14,17,00,2986,17.7,0,1.6,0
2018/10/14,18,00,3040,17.6,0,2,0
2018/10/14,19,00,2976,16.9,0,1,0
2018/10/14,20,00,2881,17.2,0,3,0
2018/10/14,21,00,2742,17,0,1,0
2018/10/14,22,00,2587,17.2,0,2.3,0
2018/10/14,23,00,2448,17.2,0,1.7,0
2018/10/15,0,00,2272,17.2,0,2.2,0
2018/10/15,1,00,2164,17.4,0,1.4,0
2018/10/15,2,00,2151,17.6,0,1.1,0
2018/10/15,3,00,2196,17,0,1.2,0
2018/10/15,4,00,2243,16.8,0,1.5,0
2018/10/15,5,00,2338,16.8,0,1.7,0
2018/10/15,6,00,2512,16.4,0,1.3,0
2018/10/15,7,00,2775,16.9,0,0.8,0
2018/10/15,8,00,3069,17.7,0,1.7,0
2018/10/15,9,00,3305,18.2,0,2,0
2018/10/15,10,00,3440,19,0,0.7,0
2018/10/15,11,00,3445,20.3,0.4,1.8,0
2018/10/15,12,00,3275,20.4,0.1,1.7,0
2018/10/15,13,00,3345,19.7,0,1.1,0
2018/10/15,14,00,3357,20.6,0,0.9,0
2018/10/15,15,00,3338,19.4,0,1.2,0
2018/10/15,16,00,3447,18.8,0,1.3,0
2018/10/15,17,00,3516,18.7,0,1.4,0
2018/10/15,18,00,3455,19.1,0,2,0
2018/10/15,19,00,3302,18.2,0,3,0
2018/10/15,20,00,3149,16.9,0,1.8,0
2018/10/15,21,00,3004,16.8,0,2.5,0.5
2018/10/15,22,00,2882,17,0,1.4,0
2018/10/15,23,00,2709,17,0,1,0
2018/10/16,0,00,2495,17.3,0,1.2,0
2018/10/16,1,00,2383,17,0,1.2,0
2018/10/16,2,00,2359,16.7,0,2.2,0
2018/10/16,3,00,2381,16.1,0,1.4,0
2018/10/16,4,00,2416,16.1,0,1.6,0
2018/10/16,5,00,2465,16.2,0,2.5,0
2018/10/16,6,00,2596,15.7,0,2.4,0
2018/10/16,7,00,2854,16.3,0,2.7,0
2018/10/16,8,00,3149,17,0,2.7,0
2018/10/16,9,00,3387,18.2,0.1,2.1,0
2018/10/16,10,00,3492,18.9,0.6,3.1,0
2018/10/16,11,00,3477,20.2,0.9,2.1,0
2018/10/16,12,00,3314,20.4,0.5,1.9,0
2018/10/16,13,00,3416,20.8,0,1.6,0
2018/10/16,14,00,3392,20.6,0,1.5,0
2018/10/16,15,00,3324,20.1,0,1.8,0
2018/10/16,16,00,3434,19.7,0,1.5,0
2018/10/16,17,00,3533,20,0,2,0
2018/10/16,18,00,3460,19.9,0,2.6,0
2018/10/16,19,00,3315,19.1,0,3.2,0
2018/10/16,20,00,3153,18.8,0,3.8,0
2018/10/16,21,00,3000,18.6,0,2,0
2018/10/16,22,00,2885,18.6,0,1.5,0
2018/10/16,23,00,2709,18.3,0,1.5,0
2018/10/17,0,00,2508,18,0,2.6,0
2018/10/17,1,00,2384,16.9,0,2.3,0
2018/10/17,2,00,2360,16.9,0,2.6,0
2018/10/17,3,00,2385,16.6,0,2.6,0
2018/10/17,4,00,2423,15.9,0,1.7,0
2018/10/17,5,00,2494,15.5,0,1.8,0.5
2018/10/17,6,00,2625,15.1,0,0.9,0.5
2018/10/17,7,00,2887,15.5,0.1,2.4,0
2018/10/17,8,00,3177,16.4,0.2,2.6,0
2018/10/17,9,00,3383,18.5,0.6,2.9,0
2018/10/17,10,00,3460,20.5,1,1.7,0
2018/10/17,11,00,3444,20.9,0.7,1.4,0
2018/10/17,12,00,3281,20.9,0.6,3.4,0
2018/10/17,13,00,3424,21.8,0.9,2.8,0
2018/10/17,14,00,3400,21,0.1,2.7,0
2018/10/17,15,00,3335,20.3,0,3.7,0
2018/10/17,16,00,3390,20.1,0,3.7,0
2018/10/17,17,00,3489,19.4,0,2,0
2018/10/17,18,00,3410,18.9,0,3.8,0
2018/10/17,19,00,3266,18.5,0,2.4,0
2018/10/17,20,00,3120,17.9,0,2.4,0
2018/10/17,21,00,2990,17.7,0,4.2,0
2018/10/17,22,00,2876,17.2,0,2.8,0
2018/10/17,23,00,2687,17.1,0,3,0
2018/10/18,0,00,2495,16.6,0,3.2,0
2018/10/18,1,00,2366,15.9,0,2.5,0
2018/10/18,2,00,2349,16.1,0,2.3,0
2018/10/18,3,00,2376,14.9,0,1.8,0
2018/10/18,4,00,2415,15,0,1.4,0
2018/10/18,5,00,2481,14.5,0,1.5,0
2018/10/18,6,00,2601,14,0,1.6,0
2018/10/18,7,00,2828,14.8,0.2,1.7,0
2018/10/18,8,00,3117,16.7,0.5,2.1,0
2018/10/18,9,00,3340,17.5,0.4,1.7,0
2018/10/18,10,00,3423,19.1,0.7,3.1,0
2018/10/18,11,00,3437,20,0.6,3.1,0
2018/10/18,12,00,3268,20,0.7,2.2,0
2018/10/18,13,00,3389,19.9,0.2,2.1,0
2018/10/18,14,00,3383,20.3,0.1,2.9,0
2018/10/18,15,00,3345,19.6,0,3.4,0
2018/10/18,16,00,3375,19.3,0.2,3.2,0
2018/10/18,17,00,3478,18.4,0.2,3.6,0
2018/10/18,18,00,3426,17.5,0,3.1,0
2018/10/18,19,00,3281,17.4,0,3.1,0
2018/10/18,20,00,3123,16.9,0,4,0
2018/10/18,21,00,2970,16.2,0,2.7,0
2018/10/18,22,00,2859,16.6,0,3.1,0
2018/10/18,23,00,2678,16.1,0,3.6,0
2018/10/19,0,00,2482,16,0,1.9,0
2018/10/19,1,00,2358,15.6,0,2.4,0
2018/10/19,2,00,2339,15.7,0,2.1,0
2018/10/19,3,00,2365,15.5,0,3.8,0
2018/10/19,4,00,2412,15.2,0,1.7,0
2018/10/19,5,00,2485,14.7,0,3.4,0
2018/10/19,6,00,2655,14.4,0,3.6,0
2018/10/19,7,00,2891,14.9,0,1.7,0
2018/10/19,8,00,3165,15.3,0.1,2.2,0
2018/10/19,9,00,3400,16.5,0.1,2.5,0
2018/10/19,10,00,3442,18,0.2,1.7,0
2018/10/19,11,00,3340,18.9,0,3,0
2018/10/19,12,00,3210,19.4,0.1,3.2,0
2018/10/19,13,00,3357,19.3,0,2.7,0
2018/10/19,14,00,3371,19.6,0.1,2.6,0
2018/10/19,15,00,3376,18.9,0,3.3,0
2018/10/19,16,00,3430,18.3,0,3.9,0
2018/10/19,17,00,3475,16.4,0,2.8,0
2018/10/19,18,00,3399,16.4,0,2.9,0.5
2018/10/19,19,00,3262,17.1,0,1.6,0
2018/10/19,20,00,3119,16.5,0,2.6,0
2018/10/19,21,00,2978,15.6,0,2.2,0
2018/10/19,22,00,2879,15.9,0,2.3,0
2018/10/19,23,00,2714,15.8,0,1.5,0
2018/10/20,0,00,2509,15.5,0,2.2,0
2018/10/20,1,00,2377,15.1,0,3.4,0
2018/10/20,2,00,2348,15,0,3.4,0
